Unnamed: 0,playlist_url,playlist_name,track_name,track_popularity,artist_name,album,album_cover,artist_genres,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
7MXOqINrqWgvznuVUTtuML,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,High Like This (feat. Dia Frampton),46,Adventure Club,Love // Chaos,https://i.scdn.co/image/ab67616d0000b273c2dc1cee265d9d10f2758b1d,"['brostep', 'canadian electronic', 'edm', 'electro house', 'electronic trap', 'electropop', 'filthstep', 'future bass', 'melodic dubstep', 'pop dance', 'pop edm']",51,0.471,0.863,5,-4.159,0,0.0909,0.0821,4.95e-06,0.111,0.252,150.057,192726,4,edm
64y85LeHY8Z6OlTOM9cpKD,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Beam Me Up - Radio Edit,50,CAZZETTE,Eject,https://i.scdn.co/image/ab67616d0000b27394a97f2a3a2f9ecc897390f9,"['complextro', 'edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']",50,0.568,0.867,0,-3.21,1,0.0458,0.00876,2.87e-06,0.0779,0.357,125.98,203800,4,edm
77PmH9QCb4RZY6ZlfKJlFA,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,One Day,49,Martin Jensen,One Day,https://i.scdn.co/image/ab67616d0000b273f7583a0e347883cb714566f5,"['dance pop', 'danish electronic', 'deep house', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'tropical house', 'uk pop']",67,0.579,0.834,8,-5.879,0,0.306,0.203,0.0,0.218,0.494,126.289,152990,4,edm
2hNzhAJqtVIHlcTwmPJFf0,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Golden Pineapple,48,Jay Hardway,Golden Pineapple,https://i.scdn.co/image/ab67616d0000b2731379cd059e7a9a81f7668c9c,"['dutch edm', 'edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house']",49,0.667,0.948,9,-4.149,0,0.104,0.000696,0.973,0.151,0.323,125.973,188110,4,edm
6r7FXNO57mlZCBY6PXcZZT,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Five Hours,61,Deorro,Five Hours,https://i.scdn.co/image/ab67616d0000b273318badd111f8e1f8ee812c64,"['dance pop', 'edm', 'electro house', 'melbourne bounce', 'melbourne bounce international', 'pop dance', 'progressive electro house']",66,0.88,0.821,5,-2.545,0,0.118,0.0197,0.661,0.234,0.575,127.907,326888,4,edm
6PxXA3bO8ktyaLHUHx1QQ4,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,In My Head (On My Mind),54,MOTi,In My Head (On My Mind),https://i.scdn.co/image/ab67616d0000b2730e80d6736f8300093eab89b2,"['dance pop', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'tropical house']",65,0.733,0.682,6,-6.201,1,0.0907,0.101,2.14e-06,0.167,0.479,122.097,153443,4,edm
3Uxp6uik4XcT6LGIv8mKNe,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Out Of Touch - 71 Digits Edit,51,Madison Mars,Out Of Touch (71 Digits Edit),https://i.scdn.co/image/ab67616d0000b273e334c8428c9fe19af2777a76,"['edm', 'electro house', 'house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']",49,0.676,0.866,0,-6.717,0,0.0397,0.0579,0.0574,0.274,0.292,123.956,135968,4,edm
0tCXnyfs5y0uh9AKnqnP2v,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Remember,47,Third Party,TOGETHER,https://i.scdn.co/image/ab67616d0000b2732225ad2001e70fb7ea0065ae,"['edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house']",47,0.47,0.905,7,-2.832,0,0.0641,0.0124,1.98e-06,0.509,0.054,127.063,228661,4,edm
6M6Tk58pQvABy6ru66dY3d,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,No Money,68,Galantis,The Aviary,https://i.scdn.co/image/ab67616d0000b27371340c55289f59acb3ecd40f,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",74,0.674,0.915,6,-3.999,0,0.0411,0.0282,0.00337,0.273,0.78,126.038,191293,4,edm
3zuz9LGui8vDo0IXRjshK9,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Pump Up The Jam,46,Thomas Gold,Pump Up The Jam,https://i.scdn.co/image/ab67616d0000b2733dc6afb0beca60f516a2ce1f,"['big room', 'edm', 'electro house', 'funky tech house', 'german techno', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house']",50,0.776,0.823,8,-7.438,1,0.11,0.0577,1.13e-06,0.104,0.594,125.872,153006,4,edm
5d4zrAJ94QZrwfNtyM4lgy,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Nobody Else - Radio Edit,51,Axwell,Nobody Else,https://i.scdn.co/image/ab67616d0000b27312b717eb2fa506ee1435ca73,"['disco house', 'edm', 'electro house', 'house', 'pop dance', 'progressive electro house', 'progressive house', 'vocal house']",60,0.631,0.911,11,-5.995,1,0.0524,0.00129,0.045,0.135,0.84,123.978,152396,4,edm
0sjQPSuO2Q2qR8lBsmVCkd,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Pyramid - Michael Calfan Remix,46,John Dahlbäck,Pyramid (Michael Calfan Remix),https://i.scdn.co/image/ab67616d0000b2731114c1c8a4fa51d568e6f800,"['edm', 'electro house', 'house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'swedish house', 'tech house']",50,0.74,0.915,10,-5.762,0,0.0404,0.244,0.869,0.0768,0.687,124.983,194000,4,edm
78Zvkk6vFOjiFpEVJ83Si8,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Mine,46,Felix Cartal,Expensive Sounds For Nice People,https://i.scdn.co/image/ab67616d0000b273606b69cd2ce392fdffd2c040,"['canadian electronic', 'edm', 'electro house', 'electropop', 'pop dance', 'pop edm', 'progressive electro house', 'tropical house']",57,0.591,0.839,1,-4.271,0,0.0417,0.00955,0.0,0.117,0.228,106.991,200748,4,edm
0RTzJVkunbGwuRjXDFHnjf,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Dreamer,63,Axwell /\ Ingrosso,More Than You Know,https://i.scdn.co/image/ab67616d0000b273fba6de0b38b0168d480b1a27,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",65,0.627,0.847,10,-5.303,1,0.0352,0.0237,0.0,0.212,0.611,126.017,251147,4,edm
5H2cgEPEJxA72Bqb4cLvrj,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,With You (Jai Wolf Remix),42,Dirty South,With You (The Remixes),https://i.scdn.co/image/ab67616d0000b273174407f34c32aeb1e6b77eae,"['australian dance', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house']",48,0.587,0.881,2,-1.316,1,0.0397,0.0114,0.00146,0.326,0.221,94.984,328421,4,edm
7LIe6EoFsUM8DbsLLNQeyO,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,First Time (feat. Dylan Matthew),46,Seven Lions,10 Years of Seven Lions,https://i.scdn.co/image/ab67616d0000b273d597f3989925ca6c22af6b35,"['dubstep', 'edm', 'electro house', 'future bass', 'melodic dubstep', 'pop dance', 'pop edm', 'progressive trance']",60,0.422,0.677,11,-5.76,1,0.0365,0.253,3.91e-06,0.16,0.152,150.151,297782,4,edm
1E3u84XwqE5mHxjdTSIodR,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Like Before,55,Jauz,Like Before,https://i.scdn.co/image/ab67616d0000b2736f02b460d9886e117eb64143,"['bass house', 'brostep', 'edm', 'electro house', 'electronic trap', 'pop dance']",58,0.67,0.94,4,-5.455,0,0.276,0.0298,0.42,0.5,0.0654,125.838,209524,4,edm
6KddlPfPQ0L8MyffEpo63p,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Water (feat. ZOHARA),59,KREAM,Water (feat. ZOHARA),https://i.scdn.co/image/ab67616d0000b27364a8c270683d3847b7151b37,"['dance pop', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'tropical house']",61,0.567,0.738,0,-6.03,0,0.154,0.0129,7.27e-05,0.207,0.432,121.936,192838,4,edm
0U6bQIAh6MCGo1xjbIIx2S,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Instagram,66,Dimitri Vegas & Like Mike,Instagram,https://i.scdn.co/image/ab67616d0000b273af8f3b9449a9298e2224873b,"['belgian dance', 'belgian edm', 'big room', 'dance pop', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'tropical house']",70,0.765,0.906,8,-2.097,0,0.0965,0.125,0.0,0.423,0.95,96.071,184558,4,edm
0AukI6rH3HqIbVcKX8FjNk,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Drop That Low (Tujamo's Secret Weapon 2022),61,Tujamo,Drop That Low (Tujamo's Secret Weapon 2022),https://i.scdn.co/image/ab67616d0000b273c86c3a59472b7add3eda920d,"['dance pop', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'tropical house']",63,0.608,0.864,10,-3.204,0,0.166,0.0213,0.0303,0.568,0.268,126.173,184762,4,edm
0I20rLT2MJDhcF96AjbNYo,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Stay,51,Zedd,Stay +,https://i.scdn.co/image/ab67616d0000b2738d89d8967bd613a72493dfc8,"['complextro', 'dance pop', 'edm', 'electro house', 'electropop', 'german techno', 'pop', 'pop dance', 'pop rap', 'tropical house', 'uk pop']",75,0.69,0.622,5,-5.025,0,0.063,0.253,0.0,0.113,0.543,102.039,210400,4,edm
4O0DL9daKfsze5sVFQxPnQ,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Mellow,17,Showtek,ESSENTIALS VOL.2,https://i.scdn.co/image/ab67616d0000b273fc133eec1b3ad7280d3a8e5f,"['classic hardstyle', 'edm', 'electro house', 'euphoric hardstyle', 'pop dance', 'progressive electro house']",62,0.516,0.845,11,-4.845,0,0.0464,0.263,0.0307,0.122,0.466,149.944,169880,4,edm
2BTPW7osibjN9gFDRY4mYN,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Do or Die (feat. Childish Gambino),51,Flux Pavilion,Blow the Roof,https://i.scdn.co/image/ab67616d0000b27336d051aee2ffc648a2d30b64,"['brostep', 'classic dubstep', 'edm', 'electro house', 'electronic trap', 'pop dance']",57,0.624,0.83,11,-5.018,0,0.121,0.000242,1.4e-05,0.306,0.432,145.146,245091,4,edm
2jau2o7VtYdWkcU9IeDFBd,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Me Without Us (with Justin Jesso),49,Matisse & Sadko,Me Without Us (with Justin Jesso),https://i.scdn.co/image/ab67616d0000b273f9eeff94fde6c879d1498c6c,"['edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'russian edm']",55,0.514,0.615,8,-5.811,1,0.037,0.224,0.0,0.166,0.413,144.877,201254,4,edm
0kbd4eKn7jyHTjdIBX6aZk,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Losing Sleep,53,Curbi,Losing Sleep,https://i.scdn.co/image/ab67616d0000b273f0ef046220f0bd8ccf6797de,"['bass house', 'edm', 'electro house', 'future house', 'house', 'pop dance', 'progressive house']",57,0.834,0.736,8,-3.905,0,0.0452,0.134,4.56e-06,0.296,0.335,122.029,169252,4,edm
0pirokrbgCxZ0nvZsl5qEU,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,OoooH,55,CID,OoooH,https://i.scdn.co/image/ab67616d0000b273b552d05f8a5dc2f167b3b092,"['bass house', 'deep groove house', 'edm', 'electro house', 'house', 'pop dance', 'progressive house']",57,0.689,0.972,11,-3.567,0,0.0467,0.0423,0.251,0.0673,0.608,126.001,202018,4,edm
4peF3yGZAZfeOFDahi6Ig5,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Take Me To The Sunshine (feat. BullySongs),61,Matoma,Take Me To The Sunshine (feat. BullySongs),https://i.scdn.co/image/ab67616d0000b273ccb719e7852d6da534f43033,"['dance pop', 'edm', 'electro house', 'electropop', 'pop', 'pop dance', 'pop edm', 'tropical house', 'uk pop']",66,0.686,0.814,6,-6.122,0,0.036,0.00896,0.000196,0.187,0.48,123.002,177561,4,edm
6zoE1BCe1F7SpiSx7JR1Nn,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Body (feat. Brando) - Dzeko Remix,38,Loud Luxury,Body (feat. Brando),https://i.scdn.co/image/ab67616d0000b27359cdb96864b380dad3ba60d3,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",68,0.652,0.945,5,-3.757,0,0.0551,0.00859,0.000151,0.126,0.642,125.97,165714,4,edm
0UazJzfJFyh8904WFxFkr6,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Grip,50,Seeb,Sad in Scandinavia,https://i.scdn.co/image/ab67616d0000b2732835755c7207bb2d6d0f4172,"['dance pop', 'edm', 'electro house', 'norwegian pop', 'pop', 'pop dance', 'pop edm', 'tropical house', 'uk pop']",68,0.598,0.904,4,-2.293,1,0.0508,0.331,0.0,0.264,0.503,138.091,198075,4,edm
40OMBMYRk5IQL6xCzGM0JA,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),32,Martin Garrix,The Martin Garrix Experience,https://i.scdn.co/image/ab67616d0000b273c6f9783d7f7670d09454ef71,"['dance pop', 'dutch edm', 'edm', 'electro house', 'pop', 'pop dance', 'progressive house', 'tropical house']",76,0.661,0.723,5,-6.976,0,0.0566,0.179,1.23e-05,0.14,0.316,113.778,163805,4,edm
4TBkWyEx4FCuyxLtMm5r3b,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Shake the Ground,48,Kill The Noise,Shake the Ground,https://i.scdn.co/image/ab67616d0000b273dc4d83c57fd2d30784eae30b,"['brostep', 'dubstep', 'edm', 'electro house', 'electronic trap', 'fidget house', 'melodic dubstep']",56,0.534,0.998,11,-1.154,1,0.34,0.000416,0.0717,0.1,0.186,150.034,245955,4,edm
1Z1ziaHJ4FWNqrw14GVDI5,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,You're On (feat. Kyan),31,Madeon,Adventure,https://i.scdn.co/image/ab67616d0000b273b70fbbe7948314389e61f10d,"['complextro', 'edm', 'electro house', 'electropop', 'filter house', 'nantes indie', 'pop dance']",58,0.49,0.914,10,-3.202,1,0.167,0.0227,0.0,0.793,0.241,100.1,192720,4,edm
2wSudk1Z9HMdPNrWnwu6mc,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Out Of My Mind,43,Julian Jordan,Out Of My Mind,https://i.scdn.co/image/ab67616d0000b273164b43f29c7140736e5f12a1,"['dutch edm', 'edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house']",49,0.701,0.924,1,-4.524,0,0.101,0.0195,0.865,0.358,0.0389,126.012,180048,4,edm
1louJpMmzEicAn7lzDalPW,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,No Promises (feat. Demi Lovato),67,Cheat Codes,No Promises (feat. Demi Lovato),https://i.scdn.co/image/ab67616d0000b273e74ecdb2f1316c8f026970a8,"['dance pop', 'edm', 'electro house', 'electropop', 'pop', 'pop dance', 'tropical house', 'uk pop']",71,0.741,0.667,10,-5.445,1,0.134,0.0575,0.0,0.106,0.595,112.956,223504,4,edm
7MCgEv2ovQuxfijz2WZ4kH,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Feels Like Home - Radio Edit,53,The Him,Feels Like Home,https://i.scdn.co/image/ab67616d0000b2739b42e675d74922350d0e94f5,"['big room', 'deep tropical house', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'tropical house']",56,0.65,0.827,8,-3.792,1,0.0926,0.0265,5.88e-05,0.166,0.498,122.057,184918,4,edm
4HQaCBLA2fpYlcQNZxNg4F,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,My Heart Has Teeth (feat. Skylar Grey) - From “Resident Evil”,58,deadmau5,My Heart Has Teeth (feat. Skylar Grey) [From “Resident Evil”],https://i.scdn.co/image/ab67616d0000b273a1d72ba2b0080301d7a0e3a6,"['canadian electronic', 'edm', 'electro house', 'pop dance', 'progressive house']",67,0.758,0.35,1,-14.356,1,0.0516,0.00782,0.289,0.0735,0.114,99.991,289654,4,edm
5J3FgODJbjMeFskWcY0RjF,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Trials,42,NGHTMRE,Trials,https://i.scdn.co/image/ab67616d0000b2734f55d08a5f9793f84eb32300,"['bass trap', 'brostep', 'edm', 'electro house', 'electronic trap', 'pop dance']",62,0.568,0.919,2,-2.206,1,0.0755,0.0711,0.0,0.443,0.14,129.802,133274,4,edm
3zi577X0DUUbQKUcLuTHNb,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Raveolution,52,Sandro Silva,Raveolution,https://i.scdn.co/image/ab67616d0000b2739a04fcc86d228f4787f601ed,"['big room', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house']",52,0.471,0.888,4,-4.05,0,0.109,0.0244,0.0468,0.464,0.371,127.945,163588,4,edm
4M9HS9CMxVtQ7xK1MTHTFc,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,That Way (feat. Chris Crone),65,VINAI,That Way (feat. Chris Crone),https://i.scdn.co/image/ab67616d0000b273d40b79a3d3b612a3eff10170,"['dance pop', 'edm', 'electro house', 'melbourne bounce international', 'pop dance', 'slap house', 'tropical house']",64,0.697,0.869,11,-4.607,1,0.0499,0.214,0.0,0.117,0.605,123.986,146268,4,edm
1kNRG4eItZfMJBtzm3D8i4,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Promesses (feat. Kaleem Taylor),33,Tchami,Promesses (feat. Kaleem Taylor),https://i.scdn.co/image/ab67616d0000b273154f5258cfcaf83855640740,"['bass house', 'deep groove house', 'edm', 'electro house', 'future house', 'house', 'pop dance', 'progressive house']",61,0.72,0.782,0,-6.585,0,0.0573,0.00986,0.00563,0.0992,0.506,124.088,159572,4,edm
0JKg9Fk6tvcwiYTmRrEnTQ,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,In My Head,57,Zeds Dead,In My Head,https://i.scdn.co/image/ab67616d0000b2738e9e9276432120656d09ceef,"['brostep', 'canadian electronic', 'dubstep', 'edm', 'electro house', 'electronic trap', 'progressive electro house']",61,0.535,0.875,4,-6.429,0,0.032,0.000429,0.00841,0.286,0.537,138.018,163696,4,edm
6K07QqCDT7gWOMQCNmwApL,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Hello,34,Martin Solveig,Hello,https://i.scdn.co/image/ab67616d0000b273d127c05a78291f685ad07d83,"['dance pop', 'disco house', 'edm', 'electro house', 'filter house', 'house', 'pop dance', 'tropical house', 'vocal house']",65,0.662,0.966,3,-3.517,1,0.0346,0.0105,0.00201,0.0991,0.483,127.985,191400,4,edm
5pGw7SFs5xQbna578icJU8,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Silo (feat. fknsyd),44,RL Grime,Silo (feat. fknsyd),https://i.scdn.co/image/ab67616d0000b2735da66ffab70a22865ebcf6fb,"['bass trap', 'edm', 'electro house', 'electronic trap', 'electropop', 'pop dance', 'vapor twitch']",60,0.472,0.933,5,-4.985,0,0.195,0.0632,0.367,0.0678,0.326,159.949,247500,4,edm
4skbQNtyjy8A7mo8oqe2oD,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,A Drug From God,61,Chris Lake,A Drug From God,https://i.scdn.co/image/ab67616d0000b273efa73dc6e54767a9659a4e6f,"['bass house', 'deep groove house', 'edm', 'electro house', 'house', 'melbourne bounce', 'pop dance', 'progressive house']",61,0.714,0.883,9,-4.43,1,0.0625,0.00819,0.843,0.231,0.819,126.016,192455,4,edm
1uIBzJWcxbUSMX4OFi7XwQ,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Come With Me,64,W&W,Come With Me,https://i.scdn.co/image/ab67616d0000b27304a4ee3d68a692914603c3b8,"['big room', 'dutch trance', 'edm', 'electro house', 'pop dance', 'progressive house']",66,0.676,0.989,8,-2.731,1,0.13,0.0442,0.0022,0.311,0.553,145.019,161589,4,edm
1sWWOV3HQuvJ3N2z6dtu2W,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Love Again,48,Elephante,Love Again,https://i.scdn.co/image/ab67616d0000b273d793f7691a5d9d4d2e090b93,"['edm', 'electropop', 'future bass', 'pop dance', 'pop edm', 'tropical house']",49,0.392,0.723,1,-4.418,1,0.0319,0.0132,0.0,0.0843,0.27,174.012,230345,4,edm
3c8iiZGfEammKJuWTErE5x,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),72,Felix Jaehn,I,https://i.scdn.co/image/ab67616d0000b2739713f1939e377cf85a2a5b16,"['dance pop', 'edm', 'electro house', 'german dance', 'pop', 'pop dance', 'tropical house', 'uk pop']",73,0.778,0.566,2,-6.959,0,0.0311,0.672,0.000197,0.0698,0.479,117.971,186147,4,edm
6xjHeCdwsBoUYrEN2kJ998,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Lonely (Brennan Heart Remix),57,Yellow Claw,Lonely (Brennan Heart Remix),https://i.scdn.co/image/ab67616d0000b273553625aee4973d12b5c97986,"['edm', 'electro house', 'electronic trap', 'pop dance']",63,0.552,0.942,10,-4.098,0,0.0589,0.0272,0.00805,0.065,0.0607,150.038,230400,4,edm
0WvS6udTc8Rf6QjjgqHPQ6,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Rat Trap,43,Feed Me,Calamari Tuesday,https://i.scdn.co/image/ab67616d0000b2736d7a9fcbffa5fe7937f0be82,"['complextro', 'edm', 'electro house']",48,0.656,0.922,1,-6.891,1,0.0438,0.000762,0.339,0.383,0.153,144.983,228095,4,edm
523XDGMjH8Gbzc8V6ek5cl,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Never Let You Go,50,SNBRN,Solé,https://i.scdn.co/image/ab67616d0000b2737cae6bef5ca942a768277377,"['bass house', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'progressive house', 'tropical house']",52,0.752,0.662,5,-6.766,1,0.0361,0.0188,0.0935,0.212,0.371,123.996,210643,4,edm
3U6ZWTjjYDtr2YMhG0fpsM,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Broke In Amsterdam,54,CALVO,Broke In Amsterdam,https://i.scdn.co/image/ab67616d0000b273b565491b33b2b01ac37bad83,"['deep tropical house', 'edm', 'electro house', 'german dance', 'house', 'pop dance', 'pop edm', 'tropical house']",53,0.77,0.722,6,-3.951,0,0.0327,0.0708,0.0,0.101,0.711,105.995,175369,4,edm
69wzXH2xyoQCaMydQ45rUt,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,With My Friends,60,Tungevaag,With My Friends,https://i.scdn.co/image/ab67616d0000b273cabdee7368ab9464c927d139,"['big room', 'dance pop', 'edm', 'electro house', 'nordic house', 'pop dance', 'tropical house']",66,0.631,0.942,4,-2.98,1,0.0373,0.0155,2.31e-06,0.0931,0.451,124.944,146707,4,edm
6js5FBs8LuYvcoPvqhf0fz,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Erase You,52,KAAZE,Erase You,https://i.scdn.co/image/ab67616d0000b2730cb6c36dc24c6fe2db21bb75,"['big room', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'sky room']",55,0.563,0.741,2,-5.151,1,0.0419,0.0927,0.0,0.142,0.438,128.002,209077,4,edm
2FGh2ref26EwA3Z5st5oHb,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Hold On (feat. Cheat Codes) - 2020 Edit,53,MOGUAI,Hold On (feat. Cheat Codes) [2020 Edit],https://i.scdn.co/image/ab67616d0000b2734277f1381be0cab42c1d9439,"['edm', 'electro house', 'german techno', 'house', 'pop dance', 'progressive electro house', 'progressive house']",55,0.622,0.802,9,-4.969,0,0.167,0.17,0.0,0.263,0.764,124.859,144910,4,edm
5AM3au0izx2kvNfPRlAYrm,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Time Of Our Lives,39,Manse,Time Of Our Lives,https://i.scdn.co/image/ab67616d0000b2734d814a4b3128694d3c4d3ee5,"['big room', 'edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'sky room']",43,0.601,0.868,3,-3.029,1,0.0341,0.0713,0.00021,0.174,0.326,124.943,180480,4,edm
